Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;E-mail_centre
43008237;LLI privada Mare de Déu de l'Esperança;c. Major de Masricart, 10;43110;977550550;143;Tarragona;36;Tarragonès;43907;La Canonja;e3008237@xtec.cat
43008262;LLI privada La Cuca;c. Carrasclet, 36;43850;977361796;143;Tarragona;8;Baix Camp;43038;Cambrils;e3008262@xtec.cat
43008331;LLI privada Mafalda;c. del Vent, 27;43201;977321320;143;Tarragona;8;Baix Camp;43123;Reus;e3008331@xtec.cat
43008377;Llar d'infants Mare de Déu de la Roca;c. de la Roca, 5;43300;977837005;143;Tarragona;8;Baix Camp;43092;Mont-roig del Camp;e3008377@xtec.cat
43008389;Escola Sant Llatzer;c. Rubí, 16;43500;977443546;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3008389@xtec.cat
43008390;Institut Torreforta;c. Móra d'Ebre, s/n;43006;977545721;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008390@xtec.cat
43008407;Institut El Morell;c. César Martinell, 1;43760;977842057;143;Tarragona;36;Tarragonès;43095;El Morell;e3008407@xtec.cat
43008419;Institut Camarles;c. de la Granadella, s/n;43894;977470444;243;Terres de l'Ebre;9;Baix Ebre;43903;Camarles;e3008419@xtec.cat
43008420;Institut Roquetes;c. Anselm Clavé, 8;43520;977502833;243;Terres de l'Ebre;9;Baix Ebre;43133;Roquetes;e3008420@xtec.cat
43008432;Institut Sant Pere i Sant Pau;c. de l'Institut, s/n;43007;977213248;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008432@xtec.cat
43008444;Institut Josep Tapiró;c. Astorga, 37-39;43205;977773471;143;Tarragona;8;Baix Camp;43123;Reus;e3008444@xtec.cat
43008456;Institut Les Planes;pl. Catalunya, 1;43570;977719416;243;Terres de l'Ebre;22;Montsià;43138;Santa Bàrbara;e3008456@xtec.cat
43008468;Esc. de Música de Tortosa;c. de la Rosa,8 (Palau Cavaller Despuig);43500;977444124;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3008468@xtec.cat
43008481;Institut Collblanc;c. Carrasco i Formiguera, 12;43110;977551716;143;Tarragona;36;Tarragonès;43907;La Canonja;e3008481@xtec.cat
43008493;Institut Escola de Capacitació Nauticopesquera de Catalunya;c. del Mediterrani, 2;43860;977457775;243;Terres de l'Ebre;9;Baix Ebre;43013;L'Ametlla de Mar;e3008493@xtec.cat
43008501;Institut Pont del Diable;av. de Sant Salvador, 17-A;43130;977523011;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008501@xtec.cat
43008511;Institut Joan Puig i Ferreter;c. Abel Ferrater, s/n;43470;977845930;143;Tarragona;8;Baix Camp;43145;La Selva del Camp;e3008511@xtec.cat
43008523;Institut Vila-seca;av. de l'Alcalde Pere Molas, s/n;43480;977394244;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3008523@xtec.cat
43008535;Escola Solcunit;c. La Selva, 36-38;43881;977676104;1260;Penedès;12;Baix Penedès;43051;Cunit;e3008535@xtec.cat
43008547;Escola Cambrils;c. Joan Bardina, 1;43850;977368348;143;Tarragona;8;Baix Camp;43038;Cambrils;e3008547@xtec.cat
43008560;Àngel de la Guarda;c. Prat de la Riba, 18;43001;977221322;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008560@xtec.cat
43008602;Llar d'infants El Puig;Zona Residencial El Puig;43700;977666966;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3008602@xtec.cat
43008638;Institut Antoni Ballester;c. de l'1 d'Octubre, 5;43300;977838609;143;Tarragona;8;Baix Camp;43092;Mont-roig del Camp;e3008638@xtec.cat
43008687;LLI privada Yo-Ni;c. Rovira i Virgili, 54;43007;977220625;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008687@xtec.cat
43008729;CFA Tarragona;Perllongació carrer B,s/n(Barri Riu Clar;43006;977551888;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008729@xtec.cat
43008742;Esc. de Música Municipal de Vila-seca;av. de la Generalitat, 27;43480;977392368;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3008742@xtec.cat
43008754;CFA Sebastià Juan Arbó;c. Madrid, 35-49;43870;977700043;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3008754@xtec.cat
43008766;Esc. de Música Municipal;c. Armanyà, 10;43003;977245236;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008766@xtec.cat
43008778;CFA Fòrum;av. Ramon i Cajal, 70;43001;977242833;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008778@xtec.cat
43008781;CFA Rosa dels Vents;c. Horta de Santa Maria, 14;43850;977361350;143;Tarragona;8;Baix Camp;43038;Cambrils;e3008781@xtec.cat
43008791;Esc. de Música de la Diputació de Tarragona;c. Cavallers, 10;43003;977235830;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008791@xtec.cat
43008821;Llar d'infants de Benifallet;c. de l'Hospital, 11;43512;977462291;243;Terres de l'Ebre;9;Baix Ebre;43025;Benifallet;e3008821@xtec.cat
43008833;Esc. de Música Institut Musical de Reus;c. d'Antoni Gaudí, 14;43202;977317341;143;Tarragona;8;Baix Camp;43123;Reus;e3008833@xtec.cat
43008845;Escola de Dansa Nuria Diez;c. Mare Molas, 27-29;43202;977311667;143;Tarragona;8;Baix Camp;43123;Reus;e3008845@xtec.cat
43008857;CFA Reus;c. d'Astorga, 19;43205;977300632;143;Tarragona;8;Baix Camp;43123;Reus;e3008857@xtec.cat
43008870;Esc. de Música Municipal;pl. Major, 1;43791;977404022;243;Terres de l'Ebre;30;Ribera d'Ebre;43019;Ascó;e3008870@xtec.cat
43008882;CFA Marta Mata;c. Terol, 1 (Mas Carandell. Barri Gaudi);43206;977010850;143;Tarragona;8;Baix Camp;43123;Reus;e3008882@xtec.cat
43008894;Llar d'infants Xerinola;av. de l'Ensenyament, 12;43860;977493710;243;Terres de l'Ebre;9;Baix Ebre;43013;L'Ametlla de Mar;e3008894@xtec.cat
43008900;Llar d'infants Municipal;c. de Mossèn Jacint Verdaguer, 2;43440;977870591;143;Tarragona;16;Conca de Barber;43054;L'Espluga de Francolí;e3008900@xtec.cat
43008912;Escola Cinta Curto;c. de Juan Sebastian Elcano, s/n;43500;977588831;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3008912@xtec.cat
43008936;Llar d'infants L'Esquirol;c. Marià Fortuny, s/n;43140;977842241;143;Tarragona;36;Tarragonès;43109;La Pobla de Mafumet;e3008936@xtec.cat
43008948;Esc. de Música Municipal de Santa Coloma de Queralt;pl. del Castell (Castell dels Comtes);43420;977880445;143;Tarragona;16;Conca de Barber;43139;Santa Coloma de Queralt;e3008948@xtec.cat
43008985;Llar d'infants Migjorn;av. Generalitat/Av. Parlament de Cat.;43880;977682139;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3008985@xtec.cat
43008997;LLI privada El Niuet;c. Muntanya Sant Pere, 15(Urb.Pedrol);43007;977203020;143;Tarragona;36;Tarragonès;43148;Tarragona;e3008997@xtec.cat
43009151;Escola de Dansa Artis;av. Pere el Cerimoniós, 78;43205;977310844;143;Tarragona;8;Baix Camp;43123;Reus;e3009151@xtec.cat
43009163;Aula Municipal de Música de la Torre de l'Espanyol;c. Balmes, 7, 1r 2a;43792;977405815;243;Terres de l'Ebre;30;Ribera d'Ebre;43152;La Torre de l'Espanyol;e3009163@xtec.cat
43009175;L'Alba i La Cigonya;c. Reding, 6;43001;977214108;143;Tarragona;36;Tarragonès;43148;Tarragona;e3009175@xtec.cat
43009187;Institut Martí l'Humà;av. Dr. Folch, s/n;43400;977862539;143;Tarragona;16;Conca de Barber;43086;Montblanc;e3009187@xtec.cat
43009199;Esc. de Música de Reus;c. LLovera, 15;43201;977345950;143;Tarragona;8;Baix Camp;43123;Reus;e3009199@xtec.cat
43009205;Escola de Dansa Adagi;c. Bisbe de Palau, 22;43800;977602305;143;Tarragona;1;Alt Camp;43161;Valls;e3009205@xtec.cat
43009217;Escola del Poble Nou del Delta - ZER Mediterrània;pl. del Jardí, s/n;43870;977744705;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3009217@xtec.cat
43009230;Escola Tarragona;c. Guillem Oliver, 3;43005;977232947;143;Tarragona;36;Tarragonès;43148;Tarragona;e3009230@xtec.cat
43009242;Escola L'Antina;pg. Miramar, 190-200;43830;977642496;143;Tarragona;36;Tarragonès;43153;Torredembarra;e3009242@xtec.cat
43009254;LLI privada Xicalla;pg. Sant Antoni, 29, baixos;43740;977403054;243;Terres de l'Ebre;30;Ribera d'Ebre;43093;Móra d'Ebre;e3009254@xtec.cat
43009266;LLI privada Mare Natura;av. dels Ports Tortosa-Beseit, 23-29;43500;977503009;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3009266@xtec.cat
43009278;Escola Bressol l'Espurna;Ctra. de Roquetes, s/n;43590;977500735;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3009278@xtec.cat
43009291;LLI privada Creu Roja;c. Berenguer IV, 34;43500;977440400;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3009291@xtec.cat
43009369;Escola Saavedra;Via de l'Imperi, 1;43003;977237619;143;Tarragona;36;Tarragonès;43148;Tarragona;e3009369@xtec.cat
43009451;Escola Salou;c. Rosa Sensat, 2;43840;977383646;143;Tarragona;36;Tarragonès;43905;Salou;e3009451@xtec.cat
43009473;EA Esardi;c. Racó del Castell, 2;43870;977703474;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3009473@xtec.cat
43009485;EA de Reus;c. del Vent, 6;43206;977318750;143;Tarragona;8;Baix Camp;43123;Reus;e3009485@xtec.cat
43009497;Institut Fonts del Glorieta;av. de Martí i Pol, 2;43460;977760839;143;Tarragona;1;Alt Camp;43005;Alcover;e3009497@xtec.cat
43009515;Esc. de Música Hiberus;c. Pizarro, 14;43870;977702442;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3009515@xtec.cat
43009527;EA Municipal d'Arts Plàstiques i Disseny Josep Casadó;av. Lluís Companys, 17;43770;977400523;243;Terres de l'Ebre;30;Ribera d'Ebre;43094;Móra la Nova;e3009527@xtec.cat
43009539;LLI privada Baobad-rosa;Via Augusta, 74;43003;977218279;143;Tarragona;36;Tarragonès;43148;Tarragona;e3009539@xtec.cat
43009540;Llar d'infants Els Petits Arcs;p. de les Escoles, s/n;43713;977678529;1260;Penedès;12;Baix Penedès;43137;Sant Jaume dels Domenys;e3009540@xtec.cat
43009552;Escola de Dansa del Centre de Lectura de Reus;c. Major, 5;43201;977340780;143;Tarragona;8;Baix Camp;43123;Reus;e3009552@xtec.cat
43009564;LLI privada Can Petits;c. Tarragona, 6;43151;977610658;143;Tarragona;36;Tarragonès;43100;Els Pallaresos;e3009564@xtec.cat
43009576;Esc. de Música Estudi de Música;ptge. Cobos, 3;43001;977231720;143;Tarragona;36;Tarragonès;43148;Tarragona;e3009576@xtec.cat
43009588;Llar d'infants Miquel Bosch;c. de la Torre, s/n;43792;977405781;243;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;e3009588@xtec.cat
43009631;Montessori;c. Belgrad, 19;43850;977795404;143;Tarragona;8;Baix Camp;43038;Cambrils;e3009631@xtec.cat
43009643;Llar d'infants El Cirerer;c. Camí de l'Era, 52-54;43830;977642535;143;Tarragona;36;Tarragonès;43153;Torredembarra;e3009643@xtec.cat
43009667;Llar d'infants Municipal de Creixell;c. Coma, 30;43838;977801265;143;Tarragona;36;Tarragonès;43050;Creixell;e3009667@xtec.cat
43009680;Llar d'infants l'Oreneta;av. del Baix Penedès, s/n;43717;977688014;1260;Penedès;12;Baix Penedès;43028;La Bisbal del Penedès;e3009680@xtec.cat
43009709;Llar d'infants de Banyeres del Penedès;c. Penedès/av.Marta Mata;43711;679836909;1260;Penedès;12;Baix Penedès;43020;Banyeres del Penedès;e3009709@xtec.cat
43009710;EOI de Reus;pg. de la Boca de la Mina, 35;43206;977323573;143;Tarragona;8;Baix Camp;43123;Reus;e3009710@xtec.cat
43009722;Institut Cal·lípolis;Autovia de Salou, s/n;43006;977544202;143;Tarragona;36;Tarragonès;43148;Tarragona;e3009722@xtec.cat
43009734;Esc. de Música Municipal;c. de Tarragona, 3;43470;977766145;143;Tarragona;8;Baix Camp;43145;La Selva del Camp;e3009734@xtec.cat
43009746;Esc. de Música Municipal de Torredembarra;c. Alt de Sant Pere, 35;43830;977644308;143;Tarragona;36;Tarragonès;43153;Torredembarra;e3009746@xtec.cat
43009758;Escola de Dansa de Montbrió del Camp;c. Dr. Gené, 2;43340;977826453;143;Tarragona;8;Baix Camp;43088;Montbrió del Camp;e3009758@xtec.cat
43009761;Escola de Dansa Jacqueline Biosca;c. Sebastià Juan Arbó, 83;43870;977702687;243;Terres de l'Ebre;22;Montsià;43014;Amposta;e3009761@xtec.cat
43009771;CFA Tortosa;c. Esplanada Orleans, s/n (Ed.Betània);43500;977588995;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3009771@xtec.cat
43009783;Llar d'infants Cu-cut de Vinyols i els Arcs;c. Raval Sant Joan, 1;43391;977851683;143;Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;e3009783@xtec.cat
43009801;Llar d'infants El Pinar;p. de les Alzines, s/n;43814;977638006;143;Tarragona;1;Alt Camp;43170;Vila-rodona;e3009801@xtec.cat
43009813;Llar d'infants Municipal de Benissanet;c. de la Barca, s/n;43747;977407430;243;Terres de l'Ebre;30;Ribera d'Ebre;43026;Benissanet;e3009813@xtec.cat
43009825;Llar d'infants Els Merlets;av. Dr. Folch, 4;43400;977862251;143;Tarragona;16;Conca de Barber;43086;Montblanc;e3009825@xtec.cat
43009837;Llar d'infants Els Petits;c. de les Vinyes, 1;43812;977600915;143;Tarragona;1;Alt Camp;43119;Puigpelat;e3009837@xtec.cat
43009850;Institut Ernest Lluch i Martí;av. del Castell, s/n;43881;977674340;1260;Penedès;12;Baix Penedès;43051;Cunit;e3009850@xtec.cat
43009862;EOI de Tortosa;c. Sant Domènec, 14;43500;977440079;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3009862@xtec.cat
43009874;Escola Bressol La Ginesta;c. de Figueres, 2;43201;977311094;143;Tarragona;8;Baix Camp;43123;Reus;e3009874@xtec.cat
43009886;Escola Josep Veciana;av. Catalunya, s/n;43152;977610404;143;Tarragona;36;Tarragonès;43103;Perafort;e3009886@xtec.cat
43009898;Escola Castell de Calafell;c. Cosme Maine, s/n;43820;977694120;1260;Penedès;12;Baix Penedès;43037;Calafell;e3009898@xtec.cat
43009904;LLI privada La Lluna a Cullerades;c. Costa Brava, 6 baixos;43205;977333208;143;Tarragona;8;Baix Camp;43123;Reus;e3009904@xtec.cat
43009916;Llar d'infants El Niu;pl. Major, s/n;43144;977637087;143;Tarragona;1;Alt Camp;43160;Vallmoll;e3009916@xtec.cat
43009928;Llar d'infants Els Petitons;c. de la Reina Sofía, 17;43883;977657009;143;Tarragona;36;Tarragonès;43131;Roda de Berà;e3009928@xtec.cat
43009931;Llar d'infants Dolça del Morell;pl. de l'Estatut, s/n;43760;977841510;143;Tarragona;36;Tarragonès;43095;El Morell;e3009931@xtec.cat
43009941;Llar d'infants de Xerta;Camí del Portal, 8;43592;977473005;243;Terres de l'Ebre;9;Baix Ebre;43052;Xerta;e3009941@xtec.cat
43009953;Llar d'infants Els Tracalets;av. de Catalunya, 21;43594;977426231;243;Terres de l'Ebre;37;Terra Alta;43106;El Pinell de Brai;e3009953@xtec.cat
43009965;Escola Municipal de Música d'Ulldecona;c. Major, 49;43550;;243;Terres de l'Ebre;22;Montsià;43156;Ulldecona;e3009965@xtec.cat
43009977;Institut d'Altafulla;c. Camí de l'Oliverot, s/n;43893;977651662;143;Tarragona;36;Tarragonès;43012;Altafulla;e3009977@xtec.cat
43009990;Llar d'infants Mare de Déu del Roser;c. Mianes de Masdenverge, s/n;43878;977718404;243;Terres de l'Ebre;22;Montsià;43078;Masdenverge;e3009990@xtec.cat
43010001;Llar d'infants El Trenet;c. del Castell/ c. de les Sorres;43881;977159115;1260;Penedès;12;Baix Penedès;43051;Cunit;e3010001@xtec.cat
43010013;Llar d'infants Petete;av. de Cádiz, 83;43300;977810351;143;Tarragona;8;Baix Camp;43092;Mont-roig del Camp;e3010013@xtec.cat
43010025;Llar d'infants municipal de Ralet Ralet;c. Ribera d'Ebre, 13;43700;977155315;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3010025@xtec.cat
43010037;EOI del Vendrell;av. Salvador Palau Rabassó, 1;43700;977660995;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3010037@xtec.cat
43010049;Llar d'infants Les Monges;c. Doctor Pittaluga, 2;43762;977655715;143;Tarragona;36;Tarragonès;43126;La Riera de Gaià;e3010049@xtec.cat
43010062;CFA El Vendrell;av. de les Escoles, 19;43700;977155674;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3010062@xtec.cat
43010074;CFA Valls;ctra. del Pla, 37-A (Casa Caritat);43800;977612010;143;Tarragona;1;Alt Camp;43161;Valls;e3010074@xtec.cat
43010086;CFA Vilaseca;c. Sant Pere, 25 (cant. pl. Estudi, 1);43480;977391811;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3010086@xtec.cat
43010098;Escola La Ginesta;c. de Les Garrigues, s/n;43882;977164723;1260;Penedès;12;Baix Penedès;43037;Calafell;e3010098@xtec.cat
43010104;Llar d'infants Patufet;rbla. Mare de Déu del Roser/pl.de la Pau;43141;977842062;143;Tarragona;36;Tarragonès;43166;Vilallonga del Camp;e3010104@xtec.cat
43010116;A. Hospitalària Hospital de Dia;c. Camí de Riudoms, 13;43201;977326499;143;Tarragona;8;Baix Camp;43123;Reus;e3010116@xtec.cat
43010128;Cons. de Música de Tortosa;c. de la Rosa, 6 (Palau Oriol);43500;977444124;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3010128@xtec.cat
43010131;Cons. de Música de Reus;c. de Llovera, 15;43201;977345950;143;Tarragona;8;Baix Camp;43123;Reus;e3010131@xtec.cat
43010141;Escola Guillem Fortuny;c. Pisa, 3;43850;977378034;143;Tarragona;8;Baix Camp;43038;Cambrils;e3010141@xtec.cat
43010153;Escola Vora Mar;c. Maria Castillo, s/n;43840;977352900;143;Tarragona;36;Tarragonès;43905;Salou;e3010153@xtec.cat
43010165;Escola Marta Mata;av. Tancat de la Plana, 131-135;43700;977666062;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3010165@xtec.cat
43010189;Institut Mediterrània;c. Ramon Casas Carbó, s/n;43700;977662844;1260;Penedès;12;Baix Penedès;43163;El Vendrell;e3010189@xtec.cat
43010207;LLI privada Mafalda II;c. Astorga, 7;43205;977770924;143;Tarragona;8;Baix Camp;43123;Reus;e3010207@xtec.cat
43010220;Escola de Maspujols;av. del Poliesportiu, s/n;43382;;143;Tarragona;8;Baix Camp;43081;Maspujols;e3010220@xtec.cat
43010232;Llar d'infants de la Sénia;travessia Pompeu Fabra, s/n;43560;977570274;243;Terres de l'Ebre;22;Montsià;43044;La Sénia;e3010232@xtec.cat
43010244;Esc. de Música Municipal de Tortosa;c. Sant Enric d'Ossó, 16 B;43500;977510144;243;Terres de l'Ebre;9;Baix Ebre;43155;Tortosa;e3010244@xtec.cat
43010256;Llar d'infants El Serrallo;Barri del Serrallo, s/n;43003;977248592;143;Tarragona;36;Tarragonès;43148;Tarragona;e3010256@xtec.cat
43010268;Llar d'infants de Tivenys;c. Abadia, 10;43511;977496233;243;Terres de l'Ebre;9;Baix Ebre;43149;Tivenys;e3010268@xtec.cat
43010271;Llar d'infants Sol Solet;av. de Catalunya, 1-3;43761;977648700;143;Tarragona;36;Tarragonès;43111;La Pobla de Montornès;e3010271@xtec.cat
43010281;LLI privada El Bosquet;urb. Els Pinars, 45;43007;;143;Tarragona;36;Tarragonès;43148;Tarragona;e3010281@xtec.cat
43010301;Llar d'infants Els Picarols;c. Teresa Toda i Juncosa, 2;43771;977834470;143;Tarragona;8;Baix Camp;43127;Riudecanyes;e3010301@xtec.cat
43010311;CFA Ribera d'Ebre;av. Comarques Catalanes, 103;43740;977402779;243;Terres de l'Ebre;30;Ribera d'Ebre;43093;Móra d'Ebre;e3010311@xtec.cat
43010323;CFA Montblanc;Camí del Cementiri, s/n;43400;977860484;143;Tarragona;16;Conca de Barber;43086;Montblanc;e3010323@xtec.cat
43010335;Institut La Mar de la Frau;c. Mas de Vileta, 1-3;43850;977368414;143;Tarragona;8;Baix Camp;43038;Cambrils;e3010335@xtec.cat
43010347;Institut Marta Mata;c. Domènech Sugrañes i Gras, s/n;43840;977353242;143;Tarragona;36;Tarragonès;43905;Salou;e3010347@xtec.cat
43010372;Institut La Talaia;c. Brasil, 8;43882;977159233;1260;Penedès;12;Baix Penedès;43037;Calafell;e3010372@xtec.cat
43010396;Escola de Ponent;av. del President Tarradellas, s/n;43006;977260701;143;Tarragona;36;Tarragonès;43148;Tarragona;e3010396@xtec.cat
43010402;Escola El Roquissar;c. Roquissar, 8;43893;977651969;143;Tarragona;36;Tarragonès;43012;Altafulla;e3010402@xtec.cat
43010414;Institut Coster de la Torre;av. de la Diputació, s/n;43717;977169183;1260;Penedès;12;Baix Penedès;43028;La Bisbal del Penedès;e3010414@xtec.cat
43010426;EB privada L'Estel;c. de Sant Jordi, 25;43480;977396244;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3010426@xtec.cat
43010438;Llar d'infants El Miracle;pl. Cardenal Arce Ochotorena, s/n;43003;977249722;143;Tarragona;36;Tarragonès;43148;Tarragona;e3010438@xtec.cat
43010441;Esc. de Música Municipal d'Alcanar;p. Lluís Companys, s/n;43530;977732013;243;Terres de l'Ebre;22;Montsià;43004;Alcanar;e3010441@xtec.cat
43010451;Llar d'infants Gu-gu;pl. de les Escoles Velles, s/n;43120;977523214;143;Tarragona;36;Tarragonès;43047;Constantí;e3010451@xtec.cat
43010463;Esc. de Música Municipal de Benissanet;p. de la Reinaxença, 1;43747;977407810;243;Terres de l'Ebre;30;Ribera d'Ebre;43026;Benissanet;e3010463@xtec.cat
43010475;Esc. de Música Municipal Josep Porter i Rovira;c. Major, 81;43400;;143;Tarragona;16;Conca de Barber;43086;Montblanc;e3010475@xtec.cat
43010487;Escola Marcel·lí Esquius;c. Brasil, 15(Miami Platja);43340;;143;Tarragona;8;Baix Camp;43092;Mont-roig del Camp;e3010487@xtec.cat
43010499;CFA Pau Casals;Trav. Comella Moro, 15 (CP Mas Enric);43764;977240142;143;Tarragona;36;Tarragonès;43043;El Catllar;e3010499@xtec.cat
43010505;Escola La Vitxeta;pg. del Nord, 120;43202;977327539;143;Tarragona;8;Baix Camp;43123;Reus;e3010505@xtec.cat
43010529;Escola Cavaller Arnau;pg. Germans Nebot, 77;43330;977595497;143;Tarragona;8;Baix Camp;43129;Riudoms;e3010529@xtec.cat
43010530;Escola Miramar;c. Era del Delme, 20;43480;977396280;143;Tarragona;36;Tarragonès;43171;Vila-seca;e3010530@xtec.cat
43010542;Esc. de Música Municipal de l'Ametlla de Mar;c. Països Catalans, 16, 1r.;43860;977456046;243;Terres de l'Ebre;9;Baix Ebre;43013;L'Ametlla de Mar;e3010542@xtec.cat
43010566;Llar d'infants de Barberà de la Conca;c. Anton Vidri, 1;43422;977887437;143;Tarragona;16;Conca de Barber;43021;Barberà de la Conca;e3010566@xtec.cat
43010578;Institut Fontanelles;c. Cultura, 1;43350;977560842;143;Tarragona;8;Baix Camp;43031;Les Borges del Camp;e3010578@xtec.cat
43010581;Escola Mas Clariana;c. Castell de Siurana, 1;43850;977378722;143;Tarragona;8;Baix Camp;43038;Cambrils;e3010581@xtec.cat
43010591;Escola Arquitecte Jujol;av. Catalunya, 6;43151;977627124;143;Tarragona;36;Tarragonès;43100;Els Pallaresos;e3010591@xtec.cat
43010608;Institut Serra de Miramar;pl. del Quarter, s/n;43800;977609150;143;Tarragona;1;Alt Camp;43161;Valls;e3010608@xtec.cat
